#Ingreso/Gasto,Capítulo,Artículo,Concepto,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden EHA/3565/2008 y comunes a todas las EELL.
# Ver http://www.boe.es/buscar/doc.php?id=BOE-A-2008-19916
I,5,1,,Intereses de anticipos y préstamos concedidos
I,5,1,1,De organismos autónomos y agencias
I,5,1,4,"De sociedades mercantiles, entidades públicas empresariales y otros organismos públicos"
I,5,1,8,De familias e instituciones sin ánimo de lucro
I,5,2,,Xuros de depósitos
I,5,3,,Dividendos y participación beneficios
I,5,3,1,De organismos autónomos y agencias
I,5,3,4,"De sociedades mercantiles, entidades públicas empresariales y otros organismos públicos"
I,5,3,7,De empresas privadas
I,5,4,,Rendas de bens inmobles
I,5,4,0,Rendas de bens inmobles
I,5,4,1,Arrendamentos de terreos urbanos
I,5,4,2,Arrendamentos de terreos rústicos
I,5,4,4,Censos
I,5,4,9,Otras rentas de bienes inmuebles
I,5,5,,Productos de concesións e aproveitamentos especiais
I,5,5,0,De concesións administrativas con contraprestación periódica
I,5,5,1,De concesións administrativas con contraprestación no periódica
I,5,5,2,Derecho de superficie con contraprestación periódica
I,5,5,3,Derecho de superficie con contraprestación no periódica
I,5,5,4,Aproveitamentos agrícolas e forestais
I,5,5,5,Aprovechamientos especiales con contraprestación
I,5,5,9,Otras concesiones y aprovechamientos
I,5,9,,Outros ingresos patrimoniais
I,5,9,1,Beneficios por realización de inversiones financieras
I,5,9,2,Ingresos por operaciones de intercambio financiero
I,5,9,9,Outros ingresos patrimoniais
I,6,,,Alleamento de investimentos reais
I,6,0,,De terreos
I,6,0,0,Venda de terreos
I,6,0,1,Venda de terreos rústicos
I,6,0,2,Parcelas sobrantes da vía pública
I,6,0,3,Patrimonio público do solo
I,6,0,9,Otros terrenos
I,6,1,,Dos demáis investimentos reais
I,6,1,1,De inversiones de carácter inmaterial
I,6,1,2,De objetos valiosos
I,6,1,9,De outros investimentos reais
I,6,8,,Reintegros por operaciones de capital
I,6,8,0,De presupostos pechados
I,7,,,Transferencias de capital
I,7,0,,De la Administración General de la entidad local
I,7,1,,De organismos autónomos de la entidad local
I,7,2,,Da Administración do Estado
I,7,2,0,Da Administración Xeral do Estado
I,7,2,1,De organismos autónomos e axencias do Estado
I,7,2,2,De fundacións estatais
I,7,2,3,"De sociedades mercantiles estatales, entidades públicas empresariales y otros organismos públicos"
I,7,3,,Da Seguridad Social
I,7,3,0,Da Seguridad Social
I,7,4,,De entes públicos y sociedades mercantiles de la entidad local
I,7,4,0,De entes públicos
I,7,4,1,De sociedades mercantís
I,7,5,,De comunidades autónomas
I,7,5,0,Da Administración Xeral das comunidades autónomas
I,7,5,1,De organismos autónomos e agenxias das comunidades autónomas
I,7,5,2,De fundaciones de las comunidades autónomas
I,7,5,3,"De sociedades mercantís, entidades públicas empresariais e outros organismos públicos dependentes das comunidades autónomas"
I,7,6,,De entidades locais
I,7,6,1,"De deputacións, concellos o cabidos"
I,7,6,2,De concellos
I,7,6,3,De mancomunidades
I,7,6,4,De áreas metropolitanas
I,7,6,5,De comarcas
I,7,6,6,De otras entidades que agrupen municipios
I,7,6,7,De consorcios
I,7,6,8,De entidades locales menores
I,7,7,,De empresas privadas
I,7,8,,De familias e institucións sen fins de lucro
I,7,9,,Do exterior
I,7,9,0,Do Fondo Social Europeo
I,7,9,1,Do Fondo Europeo de Desenvolvemento Rexional (FEDER)
I,7,9,2,Del Fondo de Cohesión
I,7,9,3,Del Fondo Europeo Agrícola de Garantía (FEAGA)
I,7,9,4,Do Fondo Europeo Agrícola de Desarrollo Rural (FEADER)
I,7,9,5,Del FEOGA-Orientación
I,7,9,6,Del Fondo Europeo de la Pesca (FEP)
I,7,9,7,Otras transferencias de la Unión Europea
I,7,9,9,"Otras transferencias del exterior, excluyendo la Unión Europea"
I,8,,,Activos financeiros
I,8,0,,Enajenacion de deuda del sector público
I,8,0,0,A curto prazo
I,8,0,1,A longo prazo
I,8,1,,Enajenacion de obligaciones y bonos fuera del sector público
I,8,1,0,A curto prazo
I,8,1,1,A longo prazo
I,8,2,,Reintegro de préstamos y anticipos concedidos al sector público
I,8,2,0,A curto prazo
I,8,2,1,A longo prazo
I,8,3,,Reintegro de préstamos concedidos fóra do sector público
I,8,3,0,A curto prazo
I,8,3,1,A longo prazo
I,8,4,,Devolucion de depósitos y fianzas constituidos
I,8,4,0,Devolucion de depósitos
I,8,4,1,Devolucion de fianzas
I,8,5,,Enajenacion de acciones y participaciones del sector público
I,8,6,,Alleamento de accións e participacións fora do sector público
I,8,7,,Remanente de tesourería
I,8,7,0,Remanente de tesourería
I,9,,,Pasivos financeiros
I,9,0,,Emision de deuda pública en euros
I,9,0,0,A curto prazo
I,9,0,1,A longo prazo
I,9,1,,Préstamos recibidos en euros
I,9,1,0,Préstamos recibidos a corto plazo de entes del sector público
I,9,1,1,Préstamos recibidos a largo plazo de entes del sector público
